"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST0000063186","IN0881675","77.45","18-Feb-2021"
"CUST0000072324","IN0850026","219.38","13-Jan-2021"
"CUST0000024244","IN0130300","126.02","28-Aug-2021"
"CUST0000043318","IN0311262","58.99","12-Apr-2021"
"CUST0000001063","IN0188337","434.9","03-Mar-2021"
"CUST0000076812","IN0412869","72.57","05-Dec-2021"
"CUST0000024901","IN0689689","359.86","15-Jan-2021"
"CUST0000003291","IN0882678","949.01","07-Jun-2021"
"CUST0000034686","IN0353461","4.74","07-Jul-2021"
"CUST0000013632","IN0024508","478.89","16-Dec-2021"
"CUST0000066894","IN0136924","239.16","27-Feb-2021"
"CUST0000073219","IN0088670","85.88","26-Sep-2021"
"CUST0000067221","IN0086176","64.25","13-Sep-2021"
"CUST0000016773","IN0452304","303.91","27-Oct-2021"
"CUST0000088080","IN0546203","572.52","22-Sep-2021"
"CUST0000086928","IN0296088","356.44","23-Apr-2021"
"CUST0000058610","IN0117927","14.81","12-May-2021"
"CUST0000079212","IN0800127","338.69","20-Aug-2021"
"CUST0000056877","IN0509559","211.68","30-Mar-2021"
"CUST0000073110","IN0624430","938.73","12-Dec-2021"
"CUST0000079587","IN0956558","8.24","07-Jun-2021"
"CUST0000064878","IN0920499","140.99","19-Jun-2021"
"CUST0000080297","IN0818524","70.84","11-May-2021"
"CUST0000069891","IN0734049","157.82","07-Nov-2021"
"CUST0000025048","IN0568012","148.18","03-Mar-2021"
"CUST0000074838","IN0657245","15.68","04-Mar-2021"
"CUST0000072841","IN0495800","630.5","18-Aug-2021"
"CUST0000057439","IN0332179","305.42","31-Aug-2021"
"CUST0000095163","IN0586739","45.77","07-Jul-2021"
"CUST0000093610","IN0842659","77.51","19-Nov-2021"
"CUST0000057466","IN0906174","9.32","03-Jun-2021"
"CUST0000032871","IN0335507","253.97","03-Mar-2021"
"CUST0000072087","IN0564500","234.25","27-Jul-2021"
"CUST0000084257","IN0591192","190.12","28-Jun-2021"
"CUST0000069114","IN0910333","1.37","14-Sep-2021"
"CUST0000021118","IN0321275","201.81","28-Aug-2021"
"CUST0000083191","IN0362978","317.52","23-Dec-2021"
"CUST0000052412","IN0914927","303.16","06-Sep-2021"
"CUST0000062187","IN0118159","195.05","08-Jul-2021"
"CUST0000007830","IN0322122","1081.68","15-Jan-2021"
"CUST0000095358","IN0960990","371.96","02-Jan-2021"
"CUST0000036946","IN0055747","311.03","20-Nov-2021"
"CUST0000061969","IN0694245","5.2","13-Dec-2021"
"CUST0000018367","IN0768823","211.02","25-Oct-2021"
"CUST0000057704","IN0227726","242.3","30-May-2021"
"CUST0000048048","IN0396873","481.57","20-Jul-2021"
"CUST0000029978","IN0164102","18.52","01-Apr-2021"
"CUST0000023591","IN0029853","292.57","14-Aug-2021"
"CUST0000096512","IN0059100","55.57","02-Jan-2021"
"CUST0000000271","IN0206260","599.45","31-Mar-2021"
"CUST0000018382","IN0224160","239.77","16-Nov-2021"
"CUST0000008105","IN0813062","402.9","03-Jan-2021"
"CUST0000013343","IN0022680","150.8","10-Aug-2021"
"CUST0000014127","IN0438439","559.44","09-Jun-2021"
"CUST0000051578","IN0857283","111.13","03-May-2021"
"CUST0000042274","IN0255011","183.3","23-Apr-2021"
"CUST0000073241","IN0003447","419.5","20-Apr-2021"
"CUST0000073206","IN0805328","266.11","01-Jun-2021"
"CUST0000019392","IN0522097","215.96","22-Feb-2021"
"CUST0000046335","IN0958900","300.89","10-Jan-2021"
"CUST0000030499","IN0907643","8.79","17-Apr-2021"
"CUST0000076501","IN0737766","92.23","15-Jan-2021"
"CUST0000001605","IN0998680","24.71","02-Jun-2021"
"CUST0000079976","IN0623701","6.74","28-Jul-2021"
"CUST0000080133","IN0921639","30.32","11-Sep-2021"
"CUST0000037223","IN0665968","770.44","18-Jun-2021"
"CUST0000042243","IN0592575","146.74","02-Dec-2021"
"CUST0000069891","IN0502532","373.46","07-Dec-2021"
"CUST0000030324","IN0135502","210.13","06-Mar-2021"
"CUST0000083573","IN0509954","368.12","23-Jun-2021"
"CUST0000091168","IN0860709","500.79","04-Jan-2021"
"CUST0000047971","IN0140344","41.58","29-Jun-2021"
"CUST0000047801","IN0322224","1.51","03-May-2021"
"CUST0000099491","IN0098636","397.0","08-Sep-2021"
"CUST0000067384","IN0177324","37.91","24-Mar-2021"
"CUST0000011867","IN0109783","243.35","12-Sep-2021"
"CUST0000028145","IN0965604","503.41","21-Jan-2021"
"CUST0000013083","IN0569034","10.86","16-Apr-2021"
"CUST0000049799","IN0640553","7.03","30-Jan-2021"
"CUST0000019240","IN0896984","274.43","07-Jan-2021"
"CUST0000077939","IN0659187","40.49","23-Jul-2021"
"CUST0000079554","IN0343039","710.65","15-Aug-2021"
"CUST0000059808","IN0774131","127.76","21-Sep-2021"
"CUST0000045972","IN0187143","15.97","29-Mar-2021"
"CUST0000007638","IN0277378","261.03","28-Apr-2021"
"CUST0000031533","IN0959610","222.26","27-Mar-2021"
"CUST0000077936","IN0117980","284.21","06-Jan-2021"
"CUST0000086928","IN0812233","136.08","08-Jan-2021"
"CUST0000034987","IN0100728","21.17","07-Jun-2021"
"CUST0000060434","IN0693783","193.22","23-Jun-2021"
"CUST0000042274","IN0023682","0.96","16-Mar-2021"
"CUST0000069437","IN0752262","624.0","12-Mar-2021"
"CUST0000038691","IN0863644","350.49","14-Oct-2021"
"CUST0000047613","IN0603012","179.17","18-Jul-2021"
"CUST0000030886","IN0097840","276.92","31-May-2021"
"CUST0000051243","IN0284311","32.51","30-Jul-2021"
"CUST0000027825","IN0738101","10.9","19-Jun-2021"
"CUST0000090129","IN0330266","1.04","16-Nov-2021"
"CUST0000041680","IN0816469","222.02","03-Aug-2021"
"CUST0000062817","IN0195288","163.75","09-Dec-2021"
"CUST0000056082","IN0882150","144.12","12-Jan-2021"
"CUST0000045170","IN0391388","12.4","19-Jul-2021"
"CUST0000037403","IN0507976","183.79","19-Apr-2021"
"CUST0000038685","IN0897828","231.56","17-Jan-2021"
"CUST0000098970","IN0085273","16.47","12-Jul-2021"
"CUST0000087146","IN0549845","5.41","25-Aug-2021"
"CUST0000040013","IN0710164","4.74","19-Jul-2021"
"CUST0000036338","IN0320842","168.67","14-Nov-2021"
"CUST0000054957","IN0288273","57.56","14-Dec-2021"
"CUST0000062358","IN0999528","167.34","12-May-2021"
"CUST0000037403","IN0981267","24.8","03-May-2021"
"CUST0000062395","IN0639210","1.87","02-Apr-2021"
"CUST0000083289","IN0064747","3.45","07-Jun-2021"
"CUST0000094932","IN0028884","554.75","03-Mar-2021"
"CUST0000056082","IN0206000","2.58","21-Aug-2021"
"CUST0000047801","IN0322592","182.95","28-Jun-2021"
"CUST0000010187","IN0664345","489.14","11-Aug-2021"
"CUST0000038685","IN0046606","144.13","18-Oct-2021"
"CUST0000043349","IN0441416","5.95","20-Oct-2021"
"CUST0000086562","IN0180000","42.34","04-Apr-2021"
"CUST0000052167","IN0917736","139.42","05-Oct-2021"
"CUST0000093563","IN0533916","139.6","11-Aug-2021"
"CUST0000041590","IN0579530","319.98","30-Dec-2021"
"CUST0000097786","IN0016751","325.84","10-Nov-2021"
"CUST0000061320","IN0041958","30.33","13-Jul-2021"
"CUST0000092915","IN0477220","20.68","31-Mar-2021"
"CUST0000013338","IN0215289","204.75","26-Mar-2021"
"CUST0000037261","IN0892881","21.94","08-Mar-2021"
"CUST0000027245","IN0892755","369.08","31-Jul-2021"
"CUST0000093610","IN0058722","381.61","25-Jan-2021"
"CUST0000044450","IN0165318","131.54","30-Oct-2021"
"CUST0000043593","IN0190272","28.62","28-Jun-2021"
"CUST0000029810","IN0829544","11.23","30-Oct-2021"
"CUST0000019852","IN0648021","171.86","01-Jun-2021"
"CUST0000085214","IN0665035","490.52","26-Jul-2021"
"CUST0000067077","IN0581903","17.8","16-Apr-2021"
"CUST0000080870","IN0868036","484.45","17-Mar-2021"
"CUST0000021118","IN0299746","354.51","31-Mar-2021"
"CUST0000031994","IN0926117","20.72","22-Mar-2021"
"CUST0000003431","IN0999302","12.44","22-Dec-2021"
"CUST0000058734","IN0118689","195.49","20-Jan-2021"
"CUST0000028160","IN0513503","317.48","26-May-2021"
"CUST0000093660","IN0835856","23.46","04-Mar-2021"
"CUST0000062561","IN0421951","9.65","09-Oct-2021"
"CUST0000034686","IN0157434","123.96","04-Dec-2021"
"CUST0000095642","IN0451032","273.86","19-Nov-2021"
"CUST0000026500","IN0916441","285.01","25-Oct-2021"
"CUST0000040789","IN0293365","4.16","28-Oct-2021"
"CUST0000029578","IN0893205","321.2","08-Feb-2021"
"CUST0000060526","IN0931807","544.5","04-May-2021"
"CUST0000096539","IN0719695","591.95","11-Jul-2021"
"CUST0000050045","IN0357763","63.26","12-Aug-2021"
"CUST0000054175","IN0503966","17.43","11-Sep-2021"
"CUST0000049835","IN0414243","201.97","12-Nov-2021"
"CUST0000068189","IN0406656","271.35","13-Mar-2021"
"CUST0000088518","IN0867874","3.37","10-Aug-2021"
"CUST0000015196","IN0072964","529.34","06-May-2021"
"CUST0000031959","IN0604604","356.83","30-Dec-2021"
"CUST0000058716","IN0625684","173.87","17-Feb-2021"
"CUST0000098153","IN0856221","20.13","19-Jul-2021"
"CUST0000017158","IN0827859","87.75","18-Aug-2021"
"CUST0000079598","IN0440155","485.06","11-Apr-2021"
"CUST0000082520","IN0215380","18.64","28-Jun-2021"
"CUST0000091394","IN0517429","5.74","17-Aug-2021"
"CUST0000090888","IN0184246","240.34","26-Feb-2021"
"CUST0000061338","IN0178833","201.82","07-Apr-2021"
"CUST0000046041","IN0069048","746.17","28-Feb-2021"
"CUST0000079212","IN0464652","335.83","19-Jan-2021"
"CUST0000047628","IN0022936","14.68","23-Feb-2021"
"CUST0000032932","IN0922823","277.36","28-Nov-2021"
"CUST0000027149","IN0578163","6.45","15-Dec-2021"
"CUST0000058888","IN0440529","1.66","24-Jan-2021"
"CUST0000081665","IN0961566","134.06","07-Sep-2021"
"CUST0000050328","IN0957664","102.06","05-Nov-2021"
"CUST0000035754","IN0481167","825.15","07-Jul-2021"
"CUST0000087146","IN0631844","100.42","22-Apr-2021"
"CUST0000085285","IN0709819","172.11","22-Nov-2021"
"CUST0000001098","IN0554549","242.55","25-Jul-2021"
"CUST0000041590","IN0962837","27.3","10-May-2021"
"CUST0000043980","IN0931581","92.33","31-May-2021"
"CUST0000066659","IN0521424","160.02","07-Jul-2021"
"CUST0000031300","IN0572117","132.33","29-Sep-2021"
"CUST0000053288","IN0214141","11.9","12-Aug-2021"
"CUST0000075295","IN0998602","211.86","07-Aug-2021"
"CUST0000090129","IN0688894","140.47","30-Jul-2021"
"CUST0000033619","IN0515209","120.41","14-Mar-2021"
"CUST0000038887","IN0223547","148.69","13-Nov-2021"
"CUST0000080853","IN0750494","2.41","29-Dec-2021"
"CUST0000011204","IN0644642","18.01","05-Jun-2021"
"CUST0000000271","IN0562148","590.02","12-Jul-2021"
"CUST0000031994","IN0626524","1.29","09-Aug-2021"
"CUST0000047452","IN0089868","483.15","21-Oct-2021"
"CUST0000031300","IN0764633","2.81","11-Oct-2021"
"CUST0000015633","IN0119286","150.48","27-Aug-2021"
"CUST0000058332","IN0305282","74.59","12-Mar-2021"
"CUST0000039354","IN0397548","4.62","12-Mar-2021"
"CUST0000043980","IN0801325","2.66","11-Sep-2021"
"CUST0000051243","IN0258764","466.39","22-Mar-2021"
"CUST0000007132","IN0505995","20.97","19-Feb-2021"
"CUST0000064712","IN0784146","574.21","13-Sep-2021"
"CUST0000046743","IN0244956","4.66","29-Jun-2021"
"CUST0000065912","IN0437467","202.31","02-Apr-2021"
"CUST0000021740","IN0463697","742.66","20-Aug-2021"
"CUST0000094788","IN0480062","347.0","03-May-2021"
"CUST0000031994","IN0392092","408.76","11-Jun-2021"
"CUST0000003581","IN0596084","293.86","28-Apr-2021"
"CUST0000057498","IN0508713","377.31","11-Jul-2021"
"CUST0000026134","IN0858882","57.69","30-May-2021"
"CUST0000062846","IN0668659","0.5","13-Oct-2021"
"CUST0000066454","IN0710952","322.27","09-Jun-2021"
"CUST0000003431","IN0196763","134.57","03-Apr-2021"
"CUST0000031959","IN0691628","140.62","08-Aug-2021"
"CUST0000020907","IN0151296","209.62","31-Jan-2021"
"CUST0000028916","IN0360910","16.93","22-Sep-2021"
"CUST0000040120","IN0217651","19.64","26-Aug-2021"
"CUST0000047415","IN0922634","19.55","07-Dec-2021"
"CUST0000068977","IN0913346","124.43","29-Jan-2021"
"CUST0000044932","IN0980909","17.68","04-Sep-2021"
"CUST0000017496","IN0362810","350.02","02-Feb-2021"
"CUST0000003481","IN0364875","15.27","18-Apr-2021"
"CUST0000034624","IN0474150","346.25","29-Aug-2021"
"CUST0000044003","IN0183731","9.78","04-Apr-2021"
"CUST0000052505","IN0974681","15.27","08-Jun-2021"
"CUST0000055743","IN0480795","520.25","27-May-2021"
"CUST0000091013","IN0738445","85.89","03-Feb-2021"
"CUST0000061969","IN0474746","107.84","23-Mar-2021"
"CUST0000020907","IN0182977","185.25","16-Aug-2021"
"CUST0000062785","IN0935670","197.44","13-Oct-2021"
"CUST0000030467","IN0606007","314.18","24-Mar-2021"
"CUST0000091530","IN0172783","437.15","26-May-2021"
"CUST0000005133","IN0513371","270.65","27-Jul-2021"
"CUST0000069437","IN0107832","277.45","07-Dec-2021"
"CUST0000068755","IN0843569","16.72","18-Apr-2021"
"CUST0000027133","IN0130031","159.9","16-Jan-2021"
"CUST0000037238","IN0870913","273.11","29-Jul-2021"
"CUST0000001246","IN0705379","105.19","26-Sep-2021"
"CUST0000030135","IN0786677","46.53","24-Aug-2021"
"CUST0000030779","IN0131768","123.34","18-May-2021"
"CUST0000064533","IN0935655","306.18","24-Sep-2021"
"CUST0000047671","IN0350890","395.97","27-Mar-2021"
"CUST0000078103","IN0408434","286.38","29-May-2021"
"CUST0000051719","IN0428369","93.74","19-Dec-2021"
"CUST0000083078","IN0059716","12.11","05-May-2021"
"CUST0000071323","IN0472126","114.92","03-Dec-2021"
"CUST0000091001","IN0133040","214.23","06-May-2021"
"CUST0000013291","IN0175624","287.56","16-Apr-2021"
"CUST0000033458","IN0863311","61.36","21-May-2021"
"CUST0000037610","IN0245486","16.43","25-Jun-2021"
"CUST0000050328","IN0729280","12.77","20-Mar-2021"
"CUST0000020108","IN0337766","59.48","22-Jul-2021"
"CUST0000070292","IN0990670","67.28","04-Nov-2021"
"CUST0000032826","IN0200153","149.69","10-Jul-2021"
"CUST0000013083","IN0777039","297.21","23-Mar-2021"
"CUST0000096506","IN0983879","223.27","26-Jun-2021"
"CUST0000040789","IN0439713","481.84","30-Oct-2021"
"CUST0000085214","IN0613220","31.22","03-Aug-2021"
"CUST0000069441","IN0366823","372.93","08-Sep-2021"
"CUST0000053366","IN0057422","18.14","16-Feb-2021"
"CUST0000091239","IN0618015","300.78","22-Oct-2021"
"CUST0000092994","IN0278848","20.88","04-Jan-2021"
"CUST0000016000","IN0824510","167.7","13-Apr-2021"
"CUST0000073206","IN0063024","725.93","23-Aug-2021"
"CUST0000029978","IN0965767","297.37","12-Jul-2021"
"CUST0000091181","IN0797095","351.53","23-Dec-2021"
"CUST0000095907","IN0564369","190.59","01-Mar-2021"
"CUST0000036334","IN0880962","366.66","12-Jul-2021"
"CUST0000093719","IN0342836","340.3","04-Jan-2021"
"CUST0000083191","IN0608677","138.93","18-Nov-2021"
"CUST0000015196","IN0918201","73.51","02-Jan-2021"
"CUST0000013725","IN0609530","51.41","24-Dec-2021"
"CUST0000073242","IN0588114","304.5","03-Apr-2021"
"CUST0000044208","IN0588049","204.75","24-Mar-2021"
"CUST0000002084","IN0468623","344.7","16-Dec-2021"
"CUST0000081933","IN0698899","195.8","22-Jun-2021"
"CUST0000011647","IN0284189","359.95","26-Mar-2021"
"CUST0000094788","IN0526710","415.8","19-Sep-2021"
"CUST0000059843","IN0265750","0.25","22-Aug-2021"
"CUST0000048048","IN0728701","185.34","28-Jun-2021"
"CUST0000076232","IN0857407","195.53","22-Sep-2021"
"CUST0000023434","IN0685577","271.4","04-Sep-2021"
"CUST0000093754","IN0917999","121.39","25-Mar-2021"
"CUST0000030890","IN0574414","346.1","04-Oct-2021"
"CUST0000006238","IN0759021","130.01","15-Sep-2021"
"CUST0000052078","IN0577817","18.39","30-Jun-2021"
"CUST0000026891","IN0490227","233.6","11-Oct-2021"
"CUST0000060284","IN0569160","178.42","06-Jun-2021"
"CUST0000083185","IN0795447","126.08","05-Oct-2021"
"CUST0000006781","IN0254563","320.71","08-Sep-2021"
"CUST0000015995","IN0916943","232.85","03-Dec-2021"
"CUST0000069437","IN0125843","7.03","19-Jun-2021"
"CUST0000089860","IN0195943","337.12","04-Jun-2021"
"CUST0000085591","IN0741941","195.8","10-Jan-2021"
"CUST0000014515","IN0115103","0.29","15-Jun-2021"
"CUST0000003291","IN0912393","571.54","26-Aug-2021"
"CUST0000021118","IN0984172","8.99","18-Nov-2021"
"CUST0000063483","IN0437013","40.81","31-Oct-2021"
"CUST0000042311","IN0329540","8.82","13-Oct-2021"
"CUST0000096971","IN0821266","508.91","08-Apr-2021"
"CUST0000042069","IN0721589","8.24","21-Apr-2021"
"CUST0000006611","IN0491386","59.71","06-Oct-2021"
"CUST0000042274","IN0740307","344.74","27-Jun-2021"
"CUST0000095957","IN0408216","327.88","07-Dec-2021"
"CUST0000092388","IN0982939","115.33","13-Feb-2021"
"CUST0000077305","IN0573602","171.95","05-Jun-2021"
"CUST0000081225","IN0527431","299.4","01-Jan-2021"
"CUST0000093870","IN0091334","288.6","07-Aug-2021"
"CUST0000029850","IN0981456","188.17","31-Jul-2021"
"CUST0000085974","IN0138185","469.53","01-Feb-2021"
"CUST0000011204","IN0271156","320.6","03-Feb-2021"
"CUST0000043349","IN0070965","62.16","24-Apr-2021"
"CUST0000023243","IN0446144","85.8","15-Sep-2021"
"CUST0000017207","IN0574801","0.12","02-Jul-2021"
"CUST0000060434","IN0968277","383.09","25-Jun-2021"
"CUST0000087645","IN0762927","166.24","01-Apr-2021"
"CUST0000051457","IN0137694","169.66","02-Mar-2021"
"CUST0000083185","IN0273108","164.41","07-Dec-2021"
"CUST0000073219","IN0179488","189.34","24-Jul-2021"
"CUST0000045405","IN0705375","118.46","31-Jan-2021"
"CUST0000073471","IN0350523","77.11","08-Aug-2021"
"CUST0000001707","IN0403264","598.27","09-Jan-2021"
"CUST0000052078","IN0130056","259.95","18-Sep-2021"
"CUST0000003576","IN0120762","130.16","05-May-2021"
"CUST0000080853","IN0630489","307.25","22-Sep-2021"
"CUST0000079432","IN0487519","224.86","18-Mar-2021"
"CUST0000090225","IN0466079","177.66","10-May-2021"
"CUST0000061012","IN0046192","369.68","26-Dec-2021"
"CUST0000009902","IN0915843","124.42","09-Dec-2021"
"CUST0000010913","IN0781780","11.27","22-Feb-2021"
"CUST0000038403","IN0486451","153.47","28-Mar-2021"
"CUST0000024901","IN0596098","17.72","24-Mar-2021"
"CUST0000007975","IN0282967","424.73","17-Nov-2021"
"CUST0000060413","IN0497008","248.91","22-Sep-2021"
"CUST0000062395","IN0221821","15.4","20-Nov-2021"
"CUST0000013725","IN0957588","3.54","24-Jul-2021"
"CUST0000064148","IN0913389","262.16","23-Feb-2021"
"CUST0000026330","IN0551439","370.44","11-Sep-2021"
"CUST0000057946","IN0654553","7.99","16-Apr-2021"
"CUST0000098970","IN0286895","18.3","23-Aug-2021"
"CUST0000039354","IN0813354","94.46","30-Nov-2021"
"CUST0000076937","IN0364713","135.67","12-Apr-2021"
"CUST0000034624","IN0434024","127.23","17-Dec-2021"
"CUST0000097471","IN0209244","16.81","23-Nov-2021"
"CUST0000063308","IN0516587","162.34","21-May-2021"
"CUST0000070360","IN0091264","173.88","05-Jun-2021"
"CUST0000017795","IN0721248","124.31","27-Dec-2021"
"CUST0000027807","IN0719112","392.13","04-Oct-2021"
"CUST0000084257","IN0428933","241.58","01-Jan-2021"
"CUST0000060284","IN0180668","213.95","01-Feb-2021"
"CUST0000057811","IN0315654","497.26","04-Jun-2021"
"CUST0000034267","IN0269373","94.73","05-May-2021"
"CUST0000030688","IN0903881","269.1","04-Feb-2021"
"CUST0000093660","IN0455213","141.37","16-Sep-2021"
"CUST0000025048","IN0958217","233.02","11-Feb-2021"
"CUST0000002012","IN0161422","27.22","23-Aug-2021"
"CUST0000061491","IN0585512","152.38","07-Dec-2021"
"CUST0000074499","IN0035345","82.41","18-May-2021"
"CUST0000089586","IN0227978","356.83","07-Feb-2021"
"CUST0000014937","IN0278295","39.32","06-Dec-2021"
"CUST0000017207","IN0534110","97.21","26-Nov-2021"
"CUST0000028243","IN0656434","613.11","16-Aug-2021"
"CUST0000094275","IN0483626","126.26","13-Aug-2021"
"CUST0000076178","IN0917659","1.12","14-Feb-2021"
"CUST0000021406","IN0338044","215.25","19-Dec-2021"
"CUST0000058332","IN0897289","569.59","06-Jul-2021"
"CUST0000053308","IN0130261","346.25","01-Feb-2021"
"CUST0000025492","IN0288063","15.88","18-Jul-2021"
"CUST0000045972","IN0084408","80.92","06-Jul-2021"
"CUST0000047628","IN0954835","236.81","18-Mar-2021"
"CUST0000010919","IN0454280","7.8","03-Aug-2021"
"CUST0000030086","IN0519664","186.41","30-Jan-2021"
"CUST0000099652","IN0974676","27.78","30-Sep-2021"
"CUST0000098237","IN0083499","426.43","04-Feb-2021"
"CUST0000026757","IN0714622","386.5","23-Feb-2021"
"CUST0000072841","IN0081123","340.24","10-Oct-2021"
"CUST0000060434","IN0579313","380.34","22-Dec-2021"
"CUST0000083319","IN0641414","699.82","29-Nov-2021"
"CUST0000046241","IN0137161","826.06","16-Jan-2021"
"CUST0000078026","IN0954144","326.67","23-Jul-2021"
"CUST0000038604","IN0962480","193.54","11-Jun-2021"
"CUST0000050946","IN0171105","10.03","04-Mar-2021"
"CUST0000024244","IN0814147","317.52","13-Jun-2021"
"CUST0000042647","IN0493699","178.42","07-Nov-2021"
"CUST0000076937","IN0394322","88.72","17-Oct-2021"
"CUST0000050582","IN0529524","34.55","25-Nov-2021"
"CUST0000004308","IN0223379","266.11","08-Jul-2021"
"CUST0000061320","IN0568131","220.77","15-Mar-2021"
"CUST0000005170","IN0270097","177.56","31-Dec-2021"
"CUST0000047452","IN0650267","170.14","20-Jan-2021"
"CUST0000030900","IN0763840","18.35","20-Sep-2021"
"CUST0000096539","IN0615103","157.95","31-Aug-2021"
"CUST0000008105","IN0385839","69.22","25-Nov-2021"
"CUST0000080084","IN0957924","421.19","30-Jul-2021"
